time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.660000000000003,-16.4530289639,5.32246509214,18.238283848,0.314907115165,0.896141606244,0.0,-13.5032785538,3.66030016508,-1.55388718774,0.0925491079286,0.253677667071,0.0,468.3849818455922,470.4571516942761,469.04184086977085,471.7879104268454
3.720000000000003,-17.2757565471,5.54333074443,18.1332726052,0.32503998497,0.917015925785,0.0,-13.9199477566,3.70071224665,-1.95015727584,0.0678745119293,0.226401467144,0.0,462.1529122566316,460.05463816712995,463.0087439792849,461.0680670434322
3.780000000000003,-18.120144857,5.76560993731,18.001496959,0.329833133438,0.930764898186,0.0,-14.2266216085,3.70764330116,-2.44449288018,0.0572974368,0.220592362764,0.0,419.9341511431132,419.48293345592043,419.79801119938844,418.8820126823218
3.840000000000003,-18.9829906342,5.98810649589,17.839622765,0.334345571142,0.943992090641,0.0,-14.5352147023,3.70788788818,-2.95351189176,0.0675159985857,0.220055458689,0.0,419.108647254178,419.11327454363106,419.4090353331436,420.2989603969091
3.900000000000003,-19.8663054329,6.21085646294,17.6480449868,0.34138805911,0.957185226494,0.0,-14.9082846294,3.71588620911,-3.43526382742,0.0473307974923,0.21838430381,0.0,444.1901157152087,444.1006960180306,446.2773999767258,444.6285390571283
3.960000000000003,-20.7748839822,6.43452275263,17.4289232769,0.346654706586,0.971003110309,0.0,-15.3764745146,3.73805932222,-3.87259834062,0.0632377101133,0.207843558315,0.0,481.3735083164668,480.6165870913872,480.7445848913791,481.95054075890414
4.020000000000002,-21.7104077334,6.65898201648,17.1822127721,0.350606687325,0.983482992069,0.0,-15.806866953,3.74234639565,-4.35456069393,0.0665503194083,0.208240766316,0.0,470.4420867530829,470.51277874921306,470.086727411072,470.34626220557175
4.080000000000001,-22.6672625069,6.88238905644,16.9031881822,0.358183992118,0.999988460119,0.0,-16.0881251548,3.70316640558,-4.94884394839,0.0861237758269,0.185067492887,0.0,416.618860656526,414.6290735539951,414.99188539189987,416.71208461807277
4.14,-23.6467673656,7.10446296537,16.5914529395,0.368874752786,1.01122635907,0.0,-16.5606334109,3.6974928976,-5.44622801277,0.110696060887,0.188050130821,0.0,486.4397713134907,486.6934890252215,486.4723583894576,488.3165158619339
4.199999999999998,-24.652120629,7.32532190403,16.2478012241,0.381289156429,1.02761227152,0.0,-16.9496062903,3.66252384107,-6.01251073137,0.135842169176,0.162074130825,0.0,462.3994951423054,460.3773205364054,460.73875575651834,462.73591682271143
4.259999999999997,-25.6799686273,7.543558519,15.8691285539,0.38982672933,1.04060984741,0.0,-17.3112228716,3.61010288836,-6.61326838899,0.141561324795,0.141018191433,0.0,455.51383840418566,453.8480765215188,454.9160660032557,455.39114115321445
4.319999999999996,-26.7282618079,7.75800473085,15.4531335685,0.398895822586,1.05107875347,0.0,-17.6318574025,3.53617952344,-7.25620967827,0.131964473547,0.124248751588,0.0,442.217680337865,440.85038647636,441.68690995140895,440.9121314458195
4.379999999999995,-27.7975533632,7.96800529833,14.9988713861,0.407604215279,1.05933036323,0.0,-18.010980378,3.46168006494,-7.88927262313,0.120950131919,0.113196878487,0.0,462.33042962997104,461.47082345884456,463.00547891816706,462.15193169788756
